Array length | Linear index | Binary index | Datatype     | Linear Milliseconds  | Binary Milliseconds  | Binary Ms /w sort    | Sort Milliseconds    
10000000     | 8426019      | 6698460      | List         | 26,733800            | 0,001600 ms          | 2900,391600 ms       | 2900,390000 ms      Binært søk 16708,62 ganger raskere. Med sortering: Lineært søk 108,49 ganger raskere.
10000000     | 854719       | 3452799      | List         | 2,469200             | 0,001900 ms          | 2860,841900 ms       | 2860,840000 ms      Binært søk 1299,58 ganger raskere. Med sortering: Lineært søk 1158,61 ganger raskere.
10000000     | Not found    | Not found    | List         | 24,829400            | 0,000600 ms          | 2850,852700 ms       | 2850,852100 ms      Binært søk 41382,33 ganger raskere. Med sortering: Lineært søk 114,82 ganger raskere.
10000000     | Not found    | Not found    | List         | 24,957400            | 0,000800 ms          | 2843,701900 ms       | 2843,701100 ms      Binært søk 31196,75 ganger raskere. Med sortering: Lineært søk 113,94 ganger raskere.
10000000     | Not found    | Not found    | List         | 24,524400            | 0,000600 ms          | 2858,557800 ms       | 2858,557200 ms      Binært søk 40874,00 ganger raskere. Med sortering: Lineært søk 116,56 ganger raskere.
1000         | 6            | 795          | List         | 0,109600             | 0,146900 ms          | 0,924000 ms          | 0,777100 ms         Lineært søk 1,34 ganger raskere. Med sortering: Lineært søk 8,43 ganger raskere.
1000         | 112          | 122          | List         | 0,002400             | 0,000300 ms          | 0,698100 ms          | 0,697800 ms         Binært søk 8,00 ganger raskere. Med sortering: Lineært søk 290,88 ganger raskere.
1000         | 124          | 94           | List         | 0,001500             | 0,000400 ms          | 0,395500 ms          | 0,395100 ms         Binært søk 3,75 ganger raskere. Med sortering: Lineært søk 263,67 ganger raskere.
1000         | Not found    | Not found    | List         | 0,009400             | 0,000400 ms          | 0,659000 ms          | 0,658600 ms         Binært søk 23,50 ganger raskere. Med sortering: Lineært søk 70,11 ganger raskere.
1000         | Not found    | Not found    | List         | 0,008600             | 0,000400 ms          | 0,678300 ms          | 0,677900 ms         Binært søk 21,50 ganger raskere. Med sortering: Lineært søk 78,87 ganger raskere.
1000         | Not found    | Not found    | List         | 0,015700             | 0,000300 ms          | 0,527700 ms          | 0,527400 ms         Binært søk 52,33 ganger raskere. Med sortering: Lineært søk 33,61 ganger raskere.
10000        | 5452         | 3660         | List         | 0,060400             | 0,000500 ms          | 6,614200 ms          | 6,613700 ms         Binært søk 120,80 ganger raskere. Med sortering: Lineært søk 109,51 ganger raskere.
10000        | 4504         | 542          | List         | 0,039200             | 0,001100 ms          | 8,212300 ms          | 8,211200 ms         Binært søk 35,64 ganger raskere. Med sortering: Lineært søk 209,50 ganger raskere.
10000        | 6338         | 646          | List         | 0,052700             | 0,000800 ms          | 5,323600 ms          | 5,322800 ms         Binært søk 65,88 ganger raskere. Med sortering: Lineært søk 101,02 ganger raskere.
10000        | Not found    | Not found    | List         | 0,098700             | 0,000500 ms          | 7,839700 ms          | 7,839200 ms         Binært søk 197,40 ganger raskere. Med sortering: Lineært søk 79,43 ganger raskere.
10000        | Not found    | Not found    | List         | 0,264500             | 0,000500 ms          | 8,565000 ms          | 8,564500 ms         Binært søk 529,00 ganger raskere. Med sortering: Lineært søk 32,38 ganger raskere.
10000        | Not found    | Not found    | List         | 0,092300             | 0,000500 ms          | 5,709500 ms          | 5,709000 ms         Binært søk 184,60 ganger raskere. Med sortering: Lineært søk 61,86 ganger raskere.
100000       | 40271        | 35792        | List         | 0,261000             | 0,000400 ms          | 45,898900 ms         | 45,898500 ms        Binært søk 652,50 ganger raskere. Med sortering: Lineært søk 175,86 ganger raskere.
100000       | 91285        | 45269        | List         | 0,452200             | 0,000500 ms          | 38,991900 ms         | 38,991400 ms        Binært søk 904,40 ganger raskere. Med sortering: Lineært søk 86,23 ganger raskere.
100000       | 96283        | 23856        | List         | 0,431500             | 0,000400 ms          | 39,725800 ms         | 39,725400 ms        Binært søk 1078,75 ganger raskere. Med sortering: Lineært søk 92,06 ganger raskere.
100000       | Not found    | Not found    | List         | 0,826600             | 0,000900 ms          | 55,523100 ms         | 55,522200 ms        Binært søk 918,44 ganger raskere. Med sortering: Lineært søk 67,17 ganger raskere.
100000       | Not found    | Not found    | List         | 0,447300             | 0,008900 ms          | 47,537800 ms         | 47,528900 ms        Binært søk 50,26 ganger raskere. Med sortering: Lineært søk 106,28 ganger raskere.
100000       | Not found    | Not found    | List         | 0,694200             | 0,001100 ms          | 52,530400 ms         | 52,529300 ms        Binært søk 631,09 ganger raskere. Med sortering: Lineært søk 75,67 ganger raskere.
1000000      | 209461       | 66819        | List         | 1,645900             | 0,001500 ms          | 519,347500 ms        | 519,346000 ms       Binært søk 1097,27 ganger raskere. Med sortering: Lineært søk 315,54 ganger raskere.
1000000      | 523783       | 577695       | List         | 3,513100             | 0,002700 ms          | 539,976900 ms        | 539,974200 ms       Binært søk 1301,15 ganger raskere. Med sortering: Lineært søk 153,70 ganger raskere.
1000000      | 894784       | 539758       | List         | 6,590300             | 0,002400 ms          | 556,702500 ms        | 556,700100 ms       Binært søk 2745,96 ganger raskere. Med sortering: Lineært søk 84,47 ganger raskere.
1000000      | Not found    | Not found    | List         | 11,061500            | 0,000500 ms          | 582,775000 ms        | 582,774500 ms       Binært søk 22123,00 ganger raskere. Med sortering: Lineært søk 52,68 ganger raskere.
1000000      | Not found    | Not found    | List         | 5,376300             | 0,000700 ms          | 488,625100 ms        | 488,624400 ms       Binært søk 7680,43 ganger raskere. Med sortering: Lineært søk 90,89 ganger raskere.
1000000      | Not found    | Not found    | List         | 5,332700             | 0,001300 ms          | 486,342100 ms        | 486,340800 ms       Binært søk 4102,08 ganger raskere. Med sortering: Lineært søk 91,20 ganger raskere.
10000000     | 5879644      | 1459569      | List         | 35,359000            | 0,002400 ms          | 6177,091500 ms       | 6177,089100 ms      Binært søk 14732,92 ganger raskere. Med sortering: Lineært søk 174,70 ganger raskere.
10000000     | 3682819      | 1516339      | List         | 23,827000            | 0,002200 ms          | 7330,670300 ms       | 7330,668100 ms      Binært søk 10830,45 ganger raskere. Med sortering: Lineært søk 307,66 ganger raskere.
10000000     | 185567       | 5209989      | List         | 3,161700             | 0,002000 ms          | 11790,483100 ms      | 11790,481100 ms     Binært søk 1580,85 ganger raskere. Med sortering: Lineært søk 3729,16 ganger raskere.
10000000     | Not found    | Not found    | List         | 103,416100           | 0,005300 ms          | 10065,191200 ms      | 10065,185900 ms     Binært søk 19512,47 ganger raskere. Med sortering: Lineært søk 97,33 ganger raskere.
1000         | 367          | 934          | List         | 0,131900             | 0,127500 ms          | 1,000400 ms          | 0,872900 ms         Binært søk 1,03 ganger raskere. Med sortering: Lineært søk 7,58 ganger raskere.
1000         | 43           | 233          | List         | 0,001100             | 0,000400 ms          | 0,689500 ms          | 0,689100 ms         Binært søk 2,75 ganger raskere. Med sortering: Lineært søk 626,82 ganger raskere.
1000         | 168          | 506          | List         | 0,002600             | 0,000400 ms          | 0,886700 ms          | 0,886300 ms         Binært søk 6,50 ganger raskere. Med sortering: Lineært søk 341,04 ganger raskere.
1000         | Not found    | Not found    | List         | 0,008200             | 0,000400 ms          | 0,959000 ms          | 0,958600 ms         Binært søk 20,50 ganger raskere. Med sortering: Lineært søk 116,95 ganger raskere.
1000         | Not found    | Not found    | List         | 0,007500             | 0,000300 ms          | 0,703800 ms          | 0,703500 ms         Binært søk 25,00 ganger raskere. Med sortering: Lineært søk 93,84 ganger raskere.
1000         | Not found    | Not found    | List         | 0,009000             | 0,000400 ms          | 0,711200 ms          | 0,710800 ms         Binært søk 22,50 ganger raskere. Med sortering: Lineært søk 79,02 ganger raskere.
10000        | 1435         | 6206         | List         | 0,012200             | 0,000500 ms          | 7,133600 ms          | 7,133100 ms         Binært søk 24,40 ganger raskere. Med sortering: Lineært søk 584,72 ganger raskere.
10000        | 7672         | 5545         | List         | 0,060500             | 0,000800 ms          | 9,099800 ms          | 9,099000 ms         Binært søk 75,62 ganger raskere. Med sortering: Lineært søk 150,41 ganger raskere.
10000        | 4456         | 25           | List         | 0,034100             | 0,000700 ms          | 8,570200 ms          | 8,569500 ms         Binært søk 48,71 ganger raskere. Med sortering: Lineært søk 251,33 ganger raskere.
10000        | Not found    | Not found    | List         | 0,115300             | 0,001300 ms          | 9,010100 ms          | 9,008800 ms         Binært søk 88,69 ganger raskere. Med sortering: Lineært søk 78,14 ganger raskere.
10000        | Not found    | Not found    | List         | 0,078100             | 0,002000 ms          | 10,545000 ms         | 10,543000 ms        Binært søk 39,05 ganger raskere. Med sortering: Lineært søk 135,02 ganger raskere.
10000        | Not found    | Not found    | List         | 0,079400             | 0,000400 ms          | 8,223200 ms          | 8,222800 ms         Binært søk 198,50 ganger raskere. Med sortering: Lineært søk 103,57 ganger raskere.
100000       | 29939        | 17554        | List         | 0,197300             | 0,000600 ms          | 56,225800 ms         | 56,225200 ms        Binært søk 328,83 ganger raskere. Med sortering: Lineært søk 284,98 ganger raskere.
100000       | 55938        | 36127        | List         | 0,573600             | 0,001500 ms          | 51,759800 ms         | 51,758300 ms        Binært søk 382,40 ganger raskere. Med sortering: Lineært søk 90,24 ganger raskere.
